data_index,page,ad_type,ad_rank,organic_rank,asin,title,url,price_current,price_list,rating_stars,rating_count,is_prime,image_small,image_large,brand_name,scraped_at
10,5,Organic,,200.0,B07LC486RS,Gear Tatz - PROUD PARENT of A GAY DAUGHTER - LGBTQ Pride CAR MAGNET - 2.75 X 9.5 inches - Professionally Made in The USA - Magnetic Decal,N/A,$12.99,,4.8,10.0,False,https://m.media-amazon.com/images/I/51gdKTePN6L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/51gdKTePN6L._AC_SL1500_.jpg,,2026-04-23T11:35:07.529572
11,5,Organic,,201.0,B0B38PB3NH,"MAGNET Sounds Gay I'm In Magnet Vinyl Magnetic Sticker 20 mil - Size 5""",N/A,$5.95,,,,False,https://m.media-amazon.com/images/I/41Imi8MRAuL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/41Imi8MRAuL._AC_SL1500_.jpg,,2026-04-23T11:35:07.532957
12,5,Organic,,202.0,B01BPMDTIQ,"CafePress Rainbow Gay Pride Flag Car Magnet 10 X 3 10"" x 3"", Bumper Magnet",N/A,$9.99,,4.5,12.0,False,https://m.media-amazon.com/images/I/21q-63MXqyL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/21q-63MXqyL._AC_SL1500_.jpg,,2026-04-23T11:35:07.536092
13,5,Organic,,203.0,B0F2PF7VDT,"2 Pack Progress Pride Rainbow Wall Flags Banner, Mini Gay LGBTQ Hanging car window Flag Satin Finish Heavy Duty Fabric Patriotic Flags for School Classroom Club Car Rearview Mirror Decoration",N/A,$11.99,,5.0,3.0,False,https://m.media-amazon.com/images/I/6124N0ePRqL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/6124N0ePRqL._AC_SL1500_.jpg,,2026-04-23T11:35:07.539635
14,5,Organic,,204.0,B086D3FNNJ,"MAGNET Iowa State Shaped Gay Pride Rainbow Flag Sticker Lgbt Ia Magnetic Vinyl Car Fridge Sticks to any Metal Surface 5""",N/A,$5.95,,5.0,1.0,False,https://m.media-amazon.com/images/I/31EIH63YUtL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/31EIH63YUtL._AC_SL1500_.jpg,,2026-04-23T11:35:07.543442
15,5,Organic,,205.0,B0DPD3L243,I Love Anal Magnet Large 3x10 Bumper Sticker Size Gay Joke Prank Gag Magnets - White,N/A,$11.95,,,,False,https://m.media-amazon.com/images/I/41yaiXXpyTL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/41yaiXXpyTL._AC_SL1500_.jpg,,2026-04-23T11:35:07.547695
16,5,Organic,,206.0,B0G2RT9B9G,"Magnet Pride Music Notes - Gay Magnetic Vinyl Sticker Decal 5""",N/A,$5.95,,,,False,https://m.media-amazon.com/images/I/41rbNP4mqOL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/41rbNP4mqOL._AC_SL1500_.jpg,,2026-04-23T11:35:07.550929
17,5,Organic,,207.0,B07K8ZP9B8,"Gay Pride Flag LGBT Pride - Car Magnet - 3""",N/A,$4.99,,4.0,1.0,False,https://m.media-amazon.com/images/I/31CdQT20G5L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/31CdQT20G5L._AC_SL1500_.jpg,,2026-04-23T11:35:07.554443
18,5,Organic,,208.0,B093P3NQGG,LGBT Unicorn Wanderer Bumper Sticker - Gay Pride Premium Vinyl Decal 3 x 3 Be You Be Proud LGBTQ Rainbow for Car Auto LGBTQIA Inclusive Equality Coexist Flag Sign Better Than Magnets Sticks Anywhere,N/A,$8.49,,4.1,21.0,False,https://m.media-amazon.com/images/I/81mE2RhAZDS._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81mE2RhAZDS._AC_SL1500_.jpg,,2026-04-23T11:35:07.559703
19,5,Organic,,209.0,B0DY2YLPHK,"Magnet Gay Pride LGBT Subtle Rainbow Stripe Flag 2018 LoveFest Magnetic Vinyl Sticker 5""",N/A,$5.95,,,,False,https://m.media-amazon.com/images/I/41GPi81xyQL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/41GPi81xyQL._AC_SL1500_.jpg,,2026-04-23T11:35:07.563922
20,5,Organic,,210.0,B01DDYYTBA,"CafePress Gay Colors Christian Fish Sticker Car Magnet 10 X 10"" x 3"", Bumper Magnet",N/A,$9.99,,,,False,https://m.media-amazon.com/images/I/31uwBjB55LL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/31uwBjB55LL._AC_SL1500_.jpg,,2026-04-23T11:35:07.567436
21,5,Organic,,211.0,B099MCJPGM,Hilarious Gay Pride Prank Two Magnets - Follow Me to The Gay Bar and I Love Gay Porn - First Time Driver Friend Bro Social Media New Car Truck Auto Removable Bumper Magnets Bundle,N/A,$9.99,,4.3,15.0,False,https://m.media-amazon.com/images/I/719uluwAnLS._AC_UL320_.jpg,https://m.media-amazon.com/images/I/719uluwAnLS._AC_SL1500_.jpg,,2026-04-23T11:35:07.574879
22,5,Organic,,212.0,B0G2RQ5LYJ,"Magnet Ally Cat Purride Rainbow Funny Cat Lover LGBT Gay Pride Magnetic Vinyl Sticker Decal 5""",N/A,$5.95,,,,False,https://m.media-amazon.com/images/I/51ZM6sR2AnL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/51ZM6sR2AnL._AC_SL1500_.jpg,,2026-04-23T11:35:07.579590
23,5,Organic,,213.0,B0G2SZYGYF,"Magnet Nurse LGBT-Q Gay Pride Rainbow Flag Registered Nursing Rn Magnetic Vinyl Sticker Decal 5""",N/A,$5.95,,4.0,1.0,False,https://m.media-amazon.com/images/I/51GcHxpoPjL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/51GcHxpoPjL._AC_SL1500_.jpg,,2026-04-23T11:35:07.584788
24,5,Organic,,214.0,B0DWXMSL2S,"3Pcs Sounds Gay I'm in Sticker Funny LGBTQ Rainbow Flag Sticker Inclusion Matters Gay Pride Love Equality Rights Stickers Sounds Gay Im in LGBT Decal for Laptop Bottle Phone Car Hard Hat 3""x3"" (S1)",N/A,$8.99,,5.0,5.0,False,https://m.media-amazon.com/images/I/6170QF+vmfL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/6170QF+vmfL._AC_SL1500_.jpg,,2026-04-23T11:35:07.589411
